Año;DEPARTAMENTO;PROVINCIA;CENTRO POBLADO;COBERTURA RADIO;FRECUENCIA DE RADIO;INGRESO ANUAL;GASTOS ANUALES;VIA DE ACCESO;MEDIO DE TRANSPORTE
2023;AMAZONAS;CHACHAPOYAS;LA MORADA;2; ; ;13000; ; 
2023;AMAZONAS;BAGUA;IMACITA;2; ; ; ; ;MOTO TAXI
2023;AMAZONAS;BAGUA;EL MUYO;1;LD ESTEREO; ;2700; ;MOTO LINEAL
2023;AMAZONAS;BAGUA;LA LIBERTAD;1;RADIO PROGRAMAS DEL PERU; ; ; ;MOTO TAXI
2023;AMAZONAS;BAGUA;TUTUMBEROS; ; ; ; ; ; 
2023;AMAZONAS;BAGUA;ALENYA;1;LD STEREO 99.9 FM; ; ; ;MOTO LINEAL
2023;AMAZONAS;BAGUA;COPALLIN DE ARAMANGO;2; ; ;1100; ; 
2023;AMAZONAS;BAGUA;SAN ISIDRO;1;L.D STEREO 99.9 FM; ; ; ; 
2023;AMAZONAS;BAGUA;NUMPARQUE;2; ; ;2000; ;MOTO TAXI
2023;AMAZONAS;BAGUA;ESPITAL;2; ;10000;10000; ; 
2023;AMAZONAS;BAGUA;ARRAYAN;1;LD STEREO 99.9 FM;1700; ; ;MOTOCARGA
2023;AMAZONAS;BAGUA;EL PORVENIR;2; ; ;1500; ; 
2023;AMAZONAS;BAGUA;PECA PALACIOS;2; ;10000;13400; ;MOTOCARGA
2023;AMAZONAS;BAGUA;TOMAQUE;1;RADIO LD STERIO;10000;21000; ;MOTO TAXI
2023;AMAZONAS;BAGUA;CHIPE CUZU;2; ; ; ;VIA FLUVIAL; 
2023;AMAZONAS;BAGUA;SAN FRANCISCO;1;LD ESTEREO 99.9 FM; ; ; ;MOTO TAXI
2023;AMAZONAS;BAGUA;LLUHUANA;2; ; ; ; ;MOTO TAXI
2023;AMAZONAS;BONGARA;LA ESPERANZA;1;RADIO VICTORIA; ; ; ;COMBI
2023;AMAZONAS;BONGARA;BUENOS AIRES;2; ; ;6000; ; 
2023;AMAZONAS;BONGARA;EL PROGRESO;2; ; ;220; ;MOTO TAXI
2023;AMAZONAS;CONDORCANQUI;CIRO ALEGRIA;1;AW 97.1; ; ;VIA FLUVIAL; 
2023;AMAZONAS;CONDORCANQUI;YUTUPIS; ; ; ; ; ; 
2023;AMAZONAS;CONDORCANQUI;NUEVO SEASMI;2; ; ; ; ;MOTO TAXI
2023;AMAZONAS;CONDORCANQUI;CANDUNGOS; ; ; ; ; ; 
2023;AMAZONAS;CONDORCANQUI;KIGKIS;1;RADIO AW 106.A FM;5000;5000; ; 
2023;AMAZONAS;CONDORCANQUI;ISLA GRANDE; ; ; ; ; ; 
2023;AMAZONAS;CONDORCANQUI;KAGKAS; ; ; ; ; ; 
2023;AMAZONAS;CONDORCANQUI;SHAIM;2; ; ; ;VIA FLUVIAL;PEQUE PEQUE
2023;AMAZONAS;CONDORCANQUI;KUSU KUBAIN;2; ; ; ;VIA FLUVIAL;PEQUE PEQUE
2023;AMAZONAS;CONDORCANQUI;TAYUNTSA;1;AW 97.1;4000; ; ; 
2023;AMAZONAS;LUYA;QUISPE;2; ; ; ; ;MOTO LINEAL
2023;AMAZONAS;LUYA;SAN ANTONIO DE LLACTAPAMPA;2; ; ; ; ; 
2023;AMAZONAS;LUYA;SAN SALVADOR;2; ; ;500; ; 
2023;AMAZONAS;LUYA;COCOCHO;1;BENDICION CRISTIANA 105.7 FM; ; ; ;MOTO LINEAL
2023;AMAZONAS;LUYA;GUADALUPE;1;PROGRAMAS DEL PERU; ; ; ; 
2023;AMAZONAS;LUYA;PIRCAPAMPA; ; ; ; ; ; 
2023;AMAZONAS;UTCUBAMBA;MIRAFLORES;1;RADIO CALIDAD 98.9 FM; ; ; ; 
2023;AMAZONAS;UTCUBAMBA;VISTA ALEGRE;1;RADIO TENORIO DEL PERÚ 104.9; ; ; ;COMBI
2023;AMAZONAS;UTCUBAMBA;HUALANGO;1;STEREO TENORIO 104.9 FM; ; ; ;COMBI
2023;AMAZONAS;UTCUBAMBA;SAN JUAN DE LA LIBERTAD;2; ; ; ; ; 
2023;AMAZONAS;UTCUBAMBA;EL PALTO;2; ; ; ; ; 
2023;AMAZONAS;UTCUBAMBA;ROBLEPAMPA;2; ; ;3470; ;MOTOCARGA
2023;AMAZONAS;UTCUBAMBA;TOMOCHO;2; ;27600;27600; ; 
2023;AMAZONAS;UTCUBAMBA;TAMBOLIC; ; ; ; ; ; 
2023;AMAZONAS;UTCUBAMBA;BUENA VISTA;1;RADIO CANDELA 107.3 FM;27600;27600; ; 
2023;AMAZONAS;UTCUBAMBA;JOSE OLAYA;1;RADIO UTCUBAMBA; ; ; ; 
2023;AMAZONAS;UTCUBAMBA;MAÑUMAL;2; ;27600;27600; ; 
2023;AMAZONAS;UTCUBAMBA;ALTO AMAZONAS;1;RADIO UTCUBAMBA 96.9 FM; ; ; ; 
2023;AMAZONAS;UTCUBAMBA;EL RON;1;RADIO UTCUBAMBA 96.9; ; ; ; 
2023;AMAZONAS;UTCUBAMBA;MISQUIYACU ALTO;1;UTCUBAMBA 96.9; ; ; ;MOTO TAXI
2023;AMAZONAS;UTCUBAMBA;SAN CRISTOBAL;1;RADIO UTCUBAMBA 96.9 FM; ;67; ;MOTO TAXI
2023;AMAZONAS;UTCUBAMBA;JAHUANGA;1;RADIO UTCUBAMBA;45600;45600; ; 
2023;AMAZONAS;UTCUBAMBA;ÑUNYA JALCA;2; ; ;10000; ; 
2023;AMAZONAS;UTCUBAMBA;VISTA HERMOSA;1;LD STEREO FM;45600;27600; ; 
2023;AMAZONAS;UTCUBAMBA;COLLICATE;1;LD STEREO; ; ; ; 
2023;AMAZONAS;UTCUBAMBA;NARANJOS ALTO;1;RADIO CANDELA 107.3 FM; ; ; ;MOTO TAXI
2023;AMAZONAS;UTCUBAMBA;NUEVA ESPERANZA;1;LA TONERISIMA 89.7FM; ; ; ; 
2023;AMAZONAS;UTCUBAMBA;SAN MARTIN DE PORRAS;1;LD STEREO; ;7200; ; 
2023;AMAZONAS;UTCUBAMBA;PURURCO; ; ; ; ; ; 
2023;AMAZONAS;UTCUBAMBA;SAN RAMON; ; ; ; ; ; 
2023;AMAZONAS;UTCUBAMBA;YUNGASUYO;1;RADIO KARISMA; ; ; ; 
2023;AMAZONAS;UTCUBAMBA;JOROBAMBA;1;RADIO LD STEREO 99.9 FM; ; ; ;MOTO LINEAL
2023;AMAZONAS;UTCUBAMBA;NUEVO HORIZONTE;1;NOR ANDINA - STEREO TV;27000;27000; ; 
2023;AMAZONAS;UTCUBAMBA;TACTAGO;1;RADIO STEREO TENORIO 104.9FM; ;6076; ;MOTO LINEAL
2023;AMAZONAS;UTCUBAMBA;PUEBLO LIBRE;1;NOR ANDINA - STEREO TV; ; ; ; 
2023;AMAZONAS;UTCUBAMBA;SAN PEDRO;1;RADIO LD 99.9 FM; ; ; ;MOTO TAXI
2023;AMAZONAS;UTCUBAMBA;PONA ALTA;1;EXITOSA 95.5 FM;29700;29700; ; 
2023;AMAZONAS;UTCUBAMBA;EL REJO;1;PROGRAMAS 89.7 FM; ; ; ;MOTO LINEAL
2023;AMAZONAS;UTCUBAMBA;NARANJITOS;1;RADIO CANDELA FM 107.3; ; ; ; 
2023;AMAZONAS;UTCUBAMBA;ALTO PERU;1;RADIO PROGRAMA FM; ; ; ; 
2023;AMAZONAS;UTCUBAMBA;EL VALOR;1;RADIO LD STERO 99.9 FM; ; ; ;MOTO TAXI
2023;AMAZONAS;UTCUBAMBA;EL REPOSO;1;RD LD STERO 99.9 FM; ; ; ;MOTO TAXI
2023;AMAZONAS;UTCUBAMBA;PROGRESO SAN ANTONIO; ; ; ; ; ; 
2023;AMAZONAS;UTCUBAMBA;MIRAFLORES DE BUENA VISTA;2; ;45600;45600; ; 
2023;AMAZONAS;UTCUBAMBA;LOS PATOS;2; ; ; ; ; 
2023;ANCASH;HUARAZ;PASHPA;1;RADIO PROGRAMAS;22275;14840; ; 
2023;ANCASH;HUARAZ;HUARIPAMPA;2; ;27600;27600; ; 
2023;ANCASH;HUARAZ;HUANJA;1;RADIO ANCASH 101.3 FM;19800;19800; ; 
2023;ANCASH;HUARAZ;MACASHCA;2; ;43696;43696; ; 
2023;ANCASH;HUARAZ;HUANCHAC;2; ; ; ; ; 
2023;ANCASH;HUARAZ;PARIA-WILLCAHUAIN;1;RADIO FIESTA;60000;60000; ; 
2023;ANCASH;HUARAZ;ICHOCA;1;RADIO ALEGRIA 90.1FM;27600;26400; ; 
2023;ANCASH;HUARAZ;ATIPAYAN;1;RADIO CHEVERE;26400;26400; ; 
2023;ANCASH;HUARAZ;HUALLCOR;2; ;29700;29700; ; 
2023;ANCASH;HUARAZ;CHONTAYOC;1;RADIO PROGRAMAS;26400;26400; ; 
2023;ANCASH;HUARAZ;MATAQUITA;2; ; ; ; ; 
2023;ANCASH;HUARAZ;COYLLUR;1;RADIO ARMONIA DIGITAL 91.7 FM;27600;26447; ; 
2023;ANCASH;HUARAZ;UNCHUS;2; ;8000;8000; ; 
2023;ANCASH;HUARAZ;LLUPA;1;RADIO ARMONIA 91.7 FM;27600;27600; ; 
2023;ANCASH;HUARAZ;HUAMARIN;2; ;9900;9900; ; 
2023;ANCASH;HUARAZ;MONTERREY;1;RADIO CHEVERE;27600;33600; ; 
2023;ANCASH;HUARAZ;COLLON;1;RADIO YUNGAR;12000;12000; ; 
2023;ANCASH;HUARAZ;JAUNA;1;RADIO CAMPESINA DE HUARIPAMPA;28200;24000; ; 
2023;ANCASH;HUARAZ;SHANSHA;1;RADIO FIESTA 102.1;39640;16400; ; 
2023;ANCASH;HUARAZ;JIRAC;2; ;24000;24000; ; 
2023;ANCASH;HUARAZ;SANTA CRUZ;1;RADIO PROGRAMAS;27600;13416; ; 
2023;ANCASH;HUARAZ;TOCLLA;1;SUPERFIESTA 102.1 FM;27600;27600; ; 
2023;ANCASH;HUARAZ;QUENUAYOC;1;RADIO ANCASH;23000;23000; ; 
2023;ANCASH;HUARAZ;PEDRO PABLO ATUSPARIA DE MARIAN;2; ;27600; ; ; 
2023;ANCASH;HUARAZ;CANTU;1;RADIO RIBEREÑA;24000;24000; ; 
2023;ANCASH;HUARAZ;MARCAC;1;RADIO CHEVERE;27600;27600; ;MOTO TAXI
2023;ANCASH;HUARAZ;JATUN PONGOR;1;RADIO CHEVERE;27600;24000; ; 
2023;ANCASH;HUARAZ;PACCHA;1;RADIO ALEGRIA 90.1 FM;6900;6900; ; 
2023;ANCASH;HUARAZ;JAHUA;1;MEGA;26400;26400; ; 
2023;ANCASH;HUARAZ;HUAUYAHUILLCA;1;RADIO ANCASH;9200;26400; ; 
2023;ANCASH;HUARAZ;RAYPA;1;RADIO PROGAMAS;12000;12000; ; 
2023;ANCASH;HUARAZ;CHAVIN;1;RADIO SUDAMERICANA;9200;9200; ; 
2023;ANCASH;HUARAZ;SAN NICOLAS;2; ;29700;29800; ; 
2023;ANCASH;HUARAZ;SANTA ROSA DE CANSHAN;2; ;17600;14320; ; 
2023;ANCASH;HUARAZ;CHACCHAN;2; ;42000;35000; ;A PIE
2023;ANCASH;HUARAZ;BUENOS AIRES;1;RADIO ALEGRIA;12000;9600; ; 
2023;ANCASH;HUARAZ;SANTA CASA;2; ;27600;3000; ; 
2023;ANCASH;AIJA;SANTA CRUZ DE RUREK;2; ;36000;22000; ; 
2023;ANCASH;AIJA;MALLACAYAN;1;RADIO NACIONAL 106.1 FM;36000;36000; ; 
2023;ANCASH;AIJA;MALLQUI;2; ;18000;18000; ;MOTO TAXI
2023;ANCASH;AIJA;SAN ILDEFONSO DE CACHOC;2; ;27600;27600; ; 
2023;ANCASH;ANTONIO RAYMONDI;CHAMBARA;1;SOTELO;20400; ; ; 
2023;ANCASH;ANTONIO RAYMONDI;SAN MARTIN DE PARAS;1;RPP;30612;15200; ; 
2023;ANCASH;ANTONIO RAYMONDI;SAN PEDRO DE UCHUPATA;2; ; ; ; ; 
2023;ANCASH;ANTONIO RAYMONDI;QUINHUARAGRA;2; ;27000;27000; ; 
2023;ANCASH;ANTONIO RAYMONDI;SAN ANTONIO DE ACO;1;RADIO LLAMELLIN;15000;10900; ; 
2023;ANCASH;ANTONIO RAYMONDI;SAN JOSE DE ILLAURO;2; ;13200;13200; ; 
2023;ANCASH;ASUNCION;SAPCHA;1;RADIO HONDA 92.10 FM; ; ; ; 
2023;ANCASH;ASUNCION;PAMPASH;2; ;28800;28800; ; 
2023;ANCASH;ASUNCION;CHINLLA;2; ;27600;26400; ; 
2023;ANCASH;ASUNCION;SANTA CRUZ DE RAYAN;2; ;2330;4000; ; 
2023;ANCASH;BOLOGNESI;LLAMAC;1;RADIO ESTRELLA;1000; ; ; 
2023;ANCASH;BOLOGNESI;MAHUAY;2; ;6000;6000; ; 
2023;ANCASH;BOLOGNESI;HORNILLOS;2; ;27600;27600; ; 
2023;ANCASH;BOLOGNESI;RACRACHACA;2; ;12400;12400; ; 
2023;ANCASH;BOLOGNESI;ROCA;2; ;7500;5500; ; 
2023;ANCASH;BOLOGNESI;PAMPAN;1;RPP 90.5 FM; ; ; ; 
2023;ANCASH;BOLOGNESI;POMAPATA;1;RADIO PROGRAMAS;6000;6000; ; 
2023;ANCASH;BOLOGNESI;CARCAS;1;RADIO ESTRELLA;44580;41604; ; 
2023;ANCASH;BOLOGNESI;CUSPON;1;RADIO SATELITE DE CHIQUIAN;26400;26400; ; 
2023;ANCASH;BOLOGNESI;LLAMPA;2; ;27600;4200; ; 
2023;ANCASH;BOLOGNESI;PACHAPAQUI;2; ; ; ; ; 
2023;ANCASH;BOLOGNESI;BRAMADERO;1;RADIO HUALLANCA; ; ; ; 
2023;ANCASH;BOLOGNESI;VIRGEN DEL CARMEN; ; ; ; ; ; 
2023;ANCASH;CARHUAZ;VICOS;2; ;600000;60000; ; 
2023;ANCASH;CARHUAZ;RECUAYHUANCA;1;RADIO LIDER;66000;66000; ; 
2023;ANCASH;CARHUAZ;POYOR;1;RADIO LA MEGA 90.5;75288;75288; ; 
2023;ANCASH;CARHUAZ;TOMA;1;JAYMAR 95.9 FM;76788;76788; ; 
2023;ANCASH;CARHUAZ;SANTA ROSA;1;RADIO LA MEGA 90.5;74688;39600; ; 
2023;ANCASH;CARHUAZ;MAYA;2; ;41400;42000; ; 
2023;ANCASH;CARHUAZ;PAMPACANCHA;1;RADIO HURACAN;73704;73704; ;A PIE
2023;ANCASH;CARHUAZ;COCHAPAMPA;1;RADIO PODEROSA 95.5;39600;54599; ; 
2023;ANCASH;CARHUAZ;TRIGOPAMPA;1;RADIO LA MEGA 94.5;39600;37560; ; 
2023;ANCASH;CARHUAZ;ATOCPAMPA;2; ; ;15480; ; 
2023;ANCASH;CARHUAZ;HUALCAN;2; ;39600;39600; ; 
2023;ANCASH;CARHUAZ;COPA GRANDE;1;RADIO HURACÁN;60000;34580; ; 
2023;ANCASH;CARHUAZ;COPA CHICO;1;RADIO HURACÁN 89.7 FM;39600;39600; ; 
2023;ANCASH;CARHUAZ;CONGAR;1;RADIO JAIMAR; ; ; ;A PIE
2023;ANCASH;CARHUAZ;PUNYAN;1;RADIO CORDILLERA 10.5 FM;39600;39600; ; 
2023;ANCASH;CARHUAZ;LLIPTA;1;RADIO HURACAN;54000;54000; ;COMBI
2023;ANCASH;CARHUAZ;YANARUMI;1;JAIMAR; ;14424; ; 
2023;ANCASH;CARLOS FERMIN FITZCARRALD;RURIS;2; ;27600;27600; ;A PIE
2023;ANCASH;CARLOS FERMIN FITZCARRALD;UCHUSQUILLO;2; ;26400; ; ; 
2023;ANCASH;CARLOS FERMIN FITZCARRALD;ROSAS TAYAPAMPA;2; ;29700;26000; ; 
2023;ANCASH;CARLOS FERMIN FITZCARRALD;HUMANHUAUCO;2; ;30800;28000; ; 
2023;ANCASH;CARLOS FERMIN FITZCARRALD;TAMBO REAL DE HUANCABAMBA;2; ;27600;19500; ; 
2023;ANCASH;CARLOS FERMIN FITZCARRALD;LLAMACA;2; ;26400;9600; ;A PIE
2023;ANCASH;CARLOS FERMIN FITZCARRALD;RANCHAJ;2; ;26400;26400; ; 
2023;ANCASH;CARLOS FERMIN FITZCARRALD;CHINCHO;2; ;27600;27000; ;MOTO LINEAL
2023;ANCASH;CARLOS FERMIN FITZCARRALD;SAN MIGUEL DE JUNCAY;1;RADIO NACIONAL 106.1 FM;7200;7200; ; 
2023;ANCASH;CARLOS FERMIN FITZCARRALD;SAN FRANCISCO;1;RADIO RPP 99.7 FM;27000;16800; ; 
2023;ANCASH;CARLOS FERMIN FITZCARRALD;SAN PEDRO DE CANCHABAMBA;1;RADIO HONDA SAN LUIS;26000;26000; ; 
2023;ANCASH;CARLOS FERMIN FITZCARRALD;POMALLUCAY;1;ONDA  92.1;26000; ; ; 
2023;ANCASH;CARLOS FERMIN FITZCARRALD;RAYAN;2; ;34800;33900; ;MOTO LINEAL
2023;ANCASH;CARLOS FERMIN FITZCARRALD;SANTIAGO DE CARDON;2; ;29700;10560; ; 
2023;ANCASH;CASMA;CACHIPAMPA;1;RADIO ANDINA;222678;222678; ;MOTO TAXI
2023;ANCASH;CORONGO;URCON;2; ; ; ; ; 
2023;ANCASH;HUARI;PICHIU SAN PEDRO;2; ;20400;19800; ; 
2023;ANCASH;HUARI;CARHUAYOC;2; ;6000;4100; ; 
2023;ANCASH;HUARI;ACCHAS;2; ;27600;22400; ; 
2023;ANCASH;HUARI;MALLAS;1;91.4;29700;18000; ; 
2023;ANCASH;HUARI;SAN CRISTOBAL DE CHUPAN;2; ;22000;22000; ; 
2023;ANCASH;HUARI;ACOPARA;2; ;23000;23000; ;A PIE
2023;ANCASH;HUARI;VISCAS;2; ;24000;18000; ; 
2023;ANCASH;HUARI;MACHAC;2; ;30000;30000; ; 
2023;ANCASH;HUARI;HUAMPARAN;1;RPP;29640;7560; ; 
2023;ANCASH;HUARI;YANAS;2; ;26400;26400; ; 
2023;ANCASH;HUARI;OCOCOCHA;2; ;26400;26400; ;MOTO LINEAL
2023;ANCASH;HUARI;CASTILLO;1;RPP;28548;32400; ; 
2023;ANCASH;HUARI;QUERORAGRA;2; ;14800;14800; ; 
2023;ANCASH;HUARI;PICHIU DE QUINHUARAGRA;1;ANDINA DIGITAL;18102;18000; ; 
2023;ANCASH;HUARI;HUARIPAMPA;2; ;26400;26400; ; 
2023;ANCASH;HUARI;SANTA CRUZ DE PICHIU;1;RPP;7200;7200; ; 
2023;ANCASH;HUARI;CHALLHUAYACO;2; ;32400;32400; ; 
2023;ANCASH;HUARI;YACYA;1;RPP 97.1 FM;25300;25300; ; 
2023;ANCASH;HUARI;HUARIMAYO;2; ;5000;5000; ; 
2023;ANCASH;HUARI;NUEVO PROGRESO;2; ;32400;32400; ; 
2023;ANCASH;HUARI;LAS TRES ESTRELLAS DE PUTCOR;1;RADIO SAN PEDRO 95.7 FM;33600;33600; ; 
2023;ANCASH;HUARI;COLCAS;1;RPP 97.1 FM;18000;18000; ; 
2023;ANCASH;HUARI;LAS CUATRO ESTRELLAS DE SAN MIGUEL;2; ;29100;12300; ; 
2023;ANCASH;HUARI;PORVENIR;1;RADIO LLATA;18825;13800; ;A PIE
2023;ANCASH;HUARI;CONIN;2; ;2200;2200; ; 
2023;ANCASH;HUARI;HUISHIN;1;RADIO ANDINA;27600;32400; ; 
2023;ANCASH;HUARI;CHICHUCANCHA;2; ;32400;32400; ; 
2023;ANCASH;HUARI;PARIACANCHA;1;RADIO SOTELO;25200;13050; ;A PIE
2023;ANCASH;HUARI;HUAMANTANGA;1;VERKALI;29700;29016; ; 
2023;ANCASH;HUARI;HUARAC;1;ANDINA DIGITAL;13800;13800; ; 
2023;ANCASH;HUARI;SANTA CRUZ DE MOSNA;1;RADIO SAN PEDRO 98.9 FM;4200;4000; ; 
2023;ANCASH;HUARI;RANCAS;2; ;38100;38100; ; 
2023;ANCASH;HUARI;HUARITAMBO;2; ;8400;8400; ; 
2023;ANCASH;HUARI;SAN LUIS DE PUJUN;1;ANDINA DIGITAL 98.9;15300;9900; ; 
2023;ANCASH;HUARI;SAN PEDRO DE CARASH;1;RADIO TV SAN PEDRO SAT 102.9 FM;28000;28000; ; 
2023;ANCASH;HUARI;HUAYTUNA - MATIBAMBA;2; ;27600;18200; ; 
2023;ANCASH;HUARI;SAN ANDRES DE RUNTU;1;RADIO SAN PEDRO 102.9;38100;9000; ; 
2023;ANCASH;HUARI;AYASH;2; ;26400;26400; ; 
2023;ANCASH;HUARI;LA MERCED DE GAUCHO;1;SAN PEDRO 102.9;26400;26400; ; 
2023;ANCASH;HUARI;CATAYOC;2; ; ;23500; ; 
2023;ANCASH;HUARI;COCHAO;2; ;25000;14400; ; 
2023;ANCASH;HUARI;LA REPUBLICA UCHUHUAYTA;2; ;7000;7000; ; 
2023;ANCASH;HUARI;SAN MIGUEL DE OPAYACO;2; ;38100;14400; ; 
2023;ANCASH;HUARI;AMPAS;2; ;29700;18000; ; 
2023;ANCASH;HUARI;VISTOSO;2; ;7200;1800; ; 
2023;ANCASH;HUARI;QUINHUARAGRA;1;RADIO ANDINA DIGITAL 98.9 FM;3175;3175; ; 
2023;ANCASH;HUARI;ACOPALCA;2; ;29700;29879; ; 
2023;ANCASH;HUARI;CASCAY;1;RADIO ANRA 98.1 FM;35588;18920; ;MOTO LINEAL
2023;ANCASH;HUARI;HUARIAMASGA;1;89.50 FM;26400;26400; ; 
2023;ANCASH;HUARI;AYASH HUARIPAMPA;2; ; ; ; ; 
2023;ANCASH;HUARI;HUARIPAMPA ALTO;1;RADIO ANDINA 98.9;26400;26640; ; 
2023;ANCASH;HUARI;VICHON;2; ;6000;6000; ; 
2023;ANCASH;HUAYLAS;HUANAYO;2; ;16000;17760; ; 
2023;ANCASH;HUAYLAS;PISHA;2; ;30600;30600; ; 
2023;ANCASH;HUAYLAS;CHACLANCAYO;2; ;44448;44448; ; 
2023;ANCASH;HUAYLAS;QUITARACZA;2; ;26400;26400; ;A PIE
2023;ANCASH;HUAYLAS;LLACSHU;2; ;78000;78000; ; 
2023;ANCASH;HUAYLAS;CRUZ DE MAYO;2; ;78000;78000; ;COMBI
2023;ANCASH;HUAYLAS;ACOYO;2; ;27600;19800; ; 
2023;ANCASH;HUAYLAS;TZACTZA; ; ; ; ; ; 
2023;ANCASH;HUAYLAS;CAMPIÑA DE YANAHUARA;2; ;60000;60000; ;MOTO TAXI
2023;ANCASH;MARISCAL LUZURIAGA;YURMA;1;RADIO MUNICIPAL LLUMPA 101.9 FM;106320;106320; ;COMBI
2023;ANCASH;MARISCAL LUZURIAGA;PARCO;2; ;51600;53600; ; 
2023;ANCASH;MARISCAL LUZURIAGA;VILCABAMBA;2; ;96000;48360; ; 
2023;ANCASH;MARISCAL LUZURIAGA;SECCHA;1;RADIO PUCAJIRCA 95.4 FM;60000;60000; ;MOTO LINEAL
2023;ANCASH;OCROS;BELLAVISTA;2; ;47913;17600; ; 
2023;ANCASH;OCROS;VISTA ALEGRE;2; ;12000;12000; ; 
2023;ANCASH;OCROS;PIMACHI;2; ;16800;15000; ;A PIE
2023;ANCASH;PALLASCA;UCHUPAMPA;2; ;33000;33000; ; 
2023;ANCASH;PALLASCA;PUYALLI;1;RADIO LA SUREÑA 97.1 FM;57600;57600; ;MOTO LINEAL
2023;ANCASH;PALLASCA;HUALALAY;2; ;36000;36000; ; 
2023;ANCASH;PALLASCA;ANCOS;2; ;60000;465000; ;MOTO LINEAL
2023;ANCASH;PALLASCA;MIRAFLORES;2; ;42400;42400; ; 
2023;ANCASH;PALLASCA;FERRER;2; ;33000;33000; ; 
2023;ANCASH;PALLASCA;PACCHA;2; ;27000;27000; ; 
2023;ANCASH;PALLASCA;MAYAS;2; ;33000;33000; ; 
2023;ANCASH;PALLASCA;HUATAULLO;1;ALEGRIA;67080;67080; ; 
2023;ANCASH;PALLASCA;CHALAN;2; ;48900;48900; ; 
2023;ANCASH;PALLASCA;MONGON;2; ;51850;51850; ; 
2023;ANCASH;PALLASCA;TILACO;1;EXITOSA;26800;26800; ;MOTO LINEAL
2023;ANCASH;POMABAMBA;HUANCHAYLLO;1;RADIO RPP;26400;24000; ;MOTO LINEAL
2023;ANCASH;POMABAMBA;CAJAS;2; ;31200;11400; ; 
2023;ANCASH;POMABAMBA;CHUYAS;1;RADIO MUNICIPAL;2300;4600; ; 
2023;ANCASH;POMABAMBA;YAMYAN;2; ;24000;24000; ;A PIE
2023;ANCASH;POMABAMBA;CONOPA;2; ;27600;25900; ;MOTO LINEAL
2023;ANCASH;POMABAMBA;SANTA CRUZ DE CHANGA;2; ;2475;11400; ; 
2023;ANCASH;POMABAMBA;HUANCHACBAMBA;1;RADIO ALTURA;40000;40000; ;A PIE
2023;ANCASH;POMABAMBA;ANGASCANCHA;2; ;39000;40200; ;A PIE
2023;ANCASH;POMABAMBA;CHOGO;2; ;27600;27200; ; 
2023;ANCASH;POMABAMBA;JANCAPAMPA-VIÑAUYA;1;RADIO ALTURA;29700;26400; ; 
2023;ANCASH;POMABAMBA;SHIULLA;2; ;52800;52800; ; 
2023;ANCASH;POMABAMBA;SHUYPILLAY;2; ;26400;26400; ; 
2023;ANCASH;POMABAMBA;SOCOSBAMBA;2; ;26118;26118; ; 
2023;ANCASH;RECUAY;MAYORARCA;2; ;24000;2640; ; 
2023;ANCASH;RECUAY;COLLAHUASI;1;RADIO CAMPESINA;27600;27600; ; 
2023;ANCASH;RECUAY;CANREY CHICO;1;RADIO CAMPESINA 97.7 FM;22000;22000; ; 
2023;ANCASH;RECUAY;CHAUCAYAN;1;RADIO RPP 89.7 FM;21000;21000; ; 
2023;ANCASH;RECUAY;HUAMBO;1;RADIO PROGRAMA 96.7 FM; ; ; ; 
2023;ANCASH;RECUAY;CAYAC;1;RADIO CARMELITA 95.7 FM;27600;15000; ; 
2023;ANCASH;RECUAY;ICHOCA;2; ;29580;2900; ; 
2023;ANCASH;RECUAY;PARIAPATA;1;RADIO HONDA PUPULAR CATAC 101.3 FM;27600;8400; ; 
2023;ANCASH;RECUAY;CHINCHIPE;2; ;13800;13800; ; 
2023;ANCASH;RECUAY;HUACYON;2; ;27600;6000; ; 
2023;ANCASH;RECUAY;MESAPAMPA;1;95.8 FM; ; ; ; 
2023;ANCASH;RECUAY;UTCUYACU;1;RADIO CÁTAC HONDA 101.3 FM;26400;8800; ; 
2023;ANCASH;RECUAY;HUANCAPAMPA;2; ; ; ; ;MOTO LINEAL
2023;ANCASH;SANTA;SANTA ROSA DE PAQUIRCA;1;STERIO 100;64000;14097; ; 
2023;ANCASH;SANTA;SANTA ANA;2; ;112000;112000; ; 
2023;ANCASH;SANTA;CAMBIO PUENTE Y ANEXOS;1;LA EXITOSA 95.5 FM;13000;10160; ; 
2023;ANCASH;SANTA;CASCAJAL;2; ;240000;240000; ; 
2023;ANCASH;SIHUAS;SANTA CLARA;2; ;58000;50000; ; 
2023;ANCASH;SIHUAS;PASACANCHA;2; ;6000;6000; ;MOTO LINEAL
2023;ANCASH;SIHUAS;CASA BLANCA;2; ;350088;35088; ; 
2023;ANCASH;SIHUAS;SAN MIGUEL;1;RADIO NACIONAL;30660;9360; ; 
2023;ANCASH;SIHUAS;ANDAYMAYO;2; ;79750;79750; ;MOTO LINEAL
2023;ANCASH;SIHUAS;JOCOSBAMBA;1;104.7;26116;26116; ; 
2023;ANCASH;SIHUAS;COLPAPAMPA;2; ;54000;26400; ;MOTO LINEAL
2023;ANCASH;SIHUAS;CONDORCERRO;2; ;40736;40736; ; 
2023;ANCASH;SIHUAS;OCSHAY;2; ; ; ; ; 
2023;ANCASH;SIHUAS;QUILCA;2; ;50844;50844; ;MOTO LINEAL
2023;ANCASH;SIHUAS;QUINGAO;2; ;35256;7000; ; 
